molecule_chembl_id,bioactivity_class,standard_value,canonical_smiles,Molecular_Weight,LogP,HBD,HBA,pIC50
CHEMBL1916002,intermediate,650.0,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](O)CN2)C1=O,557.6820000000001,3.115900000000001,4,5,6.187086643357144
CHEMBL1916003,active,11.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,614.734,2.2305000000000006,5,6,7.958607314841775
CHEMBL1916004,intermediate,720.0,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,557.6820000000001,3.115900000000001,4,5,6.142667503568731
CHEMBL1916005,intermediate,220.0,CCC[C@@H](O)[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,573.6810000000002,2.0866999999999996,5,6,6.657577319177793
CHEMBL1916006,intermediate,660.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,524.6090000000002,0.6176000000000017,5,6,6.180456064458132
CHEMBL1916007,inactive,1400.0,CCCC[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,467.5570000000002,1.5029999999999997,4,5,5.853871964321762
CHEMBL1916156,intermediate,870.0,CCC[C@@H](O)[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,483.55600000000015,0.4738000000000006,5,6,6.060480747381382
CHEMBL1916157,active,1.4,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)CN2)C1=O,690.832,4.317200000000003,4,6,8.853871964321762
CHEMBL1916158,active,2.1,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccn3)CN2)C1=O,691.8199999999999,3.712200000000003,4,7,8.67778070526608
CHEMBL1916159,active,2.5,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3cccnc3)CN2)C1=O,691.8199999999999,3.712200000000002,4,7,8.602059991327963
CHEMBL1916160,intermediate,360.0,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccn3)CN2)C1=O,634.7680000000001,4.597600000000003,3,6,6.443697499232712
CHEMBL1916161,intermediate,510.0,CC(C)C[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccn3)CN2)C1=O,634.7680000000001,4.453500000000004,3,6,6.292429823902063
CHEMBL1916162,intermediate,330.0,CC(C)C[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccn3)CN2)C1=O,544.6430000000003,2.8406000000000002,3,6,6.481486060122113
CHEMBL1916163,intermediate,270.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](N)CN2)C1=O,613.7499999999999,2.196900000000001,5,6,6.568636235841013
CHEMBL1916164,intermediate,190.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](N)CN2)C1=O,613.7499999999999,2.196900000000001,5,6,6.721246399047171
CHEMBL1916165,active,12.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)C1=O,704.8589999999999,4.455000000000004,4,6,7.920818753952375
CHEMBL1916166,active,71.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3cccc(C(F)(F)F)c3)CN2)C1=O,772.856,5.473800000000005,4,6,7.1487416512809245
CHEMBL1916167,active,4.2,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3cccc(C#N)c3)CN2)C1=O,729.8689999999998,4.326680000000003,4,7,8.3767507096021
CHEMBL1916168,active,8.9,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccc(F)cc3)CN2)C1=O,722.8489999999999,4.594100000000004,4,6,8.050609993355087
CHEMBL1916169,active,1.3,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccn3)CN2)C1=O,705.8469999999999,3.8500000000000023,4,7,8.886056647693163
CHEMBL1916170,active,2.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3cccnc3)CN2)C1=O,705.8469999999999,3.8500000000000023,4,7,8.698970004336019
CHEMBL78946,active,10.0,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,893.0050000000001,-1.736100000000004,12,12,8.0
CHEMBL1917900,active,88.0,CCC(C)[C@H](N)C(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)NCCCCc1ccccc1,608.8680000000002,4.534500000000004,5,5,7.055517327849832
CHEMBL1917901,intermediate,141.0,CCC(C)[C@@]1(N)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)NCCCCc2ccccc2)C1=O,634.9060000000002,5.020800000000004,4,5,6.85078088734462
CHEMBL1917903,active,54.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3ccccc3CN2)C1=O,660.8059999999999,4.222200000000003,4,5,7.267606240177032
CHEMBL1917904,intermediate,600.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2Cc3ccccc3CN2)C1=O,660.8059999999999,4.222200000000003,4,5,6.221848749616356
CHEMBL1917905,active,8.0,CC(=O)N[C@]1(CC(C)C)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3ccccc3CN2)C1=O,660.8059999999999,4.222200000000003,4,5,8.096910013008056
CHEMBL1917906,active,17.0,CCCOc1cccc2c1CNC([C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)[C@H](CCc1ccccc1)N1CC[C@](NC(C)=O)(C(C)CC)C1=O)C2,718.8859999999997,5.011000000000005,4,6,7.769551078621726
CHEMBL1917907,active,4.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3cccc(OC)c3CN2)C1=O,690.8319999999999,4.230800000000003,4,6,8.397940008672037
CHEMBL1917908,intermediate,140.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2Cc3cccc(OC)c3CN2)C1=O,690.8319999999999,4.230800000000003,4,6,6.853871964321762
CHEMBL1917909,intermediate,870.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3cccc(O)c3CN2)C1=O,676.805,3.927800000000002,5,6,6.060480747381382
CHEMBL1917910,inactive,1100.0,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)c1,549.6620000000001,4.643500000000004,3,4,5.958607314841775
CHEMBL1917910,inactive,1600.0,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)c1,549.6620000000001,4.643500000000004,3,4,5.795880017344075
CHEMBL1917911,inactive,1200.0,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)c2cccnc21,575.6600000000002,4.431000000000004,3,6,5.920818753952375
CHEMBL1915987,inactive,1000.0,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)C1=O,603.7540000000001,5.107600000000004,3,4,6.0
CHEMBL1915988,inactive,1600.0,CCCC[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)C1=O,513.6290000000002,3.4947000000000017,3,4,5.795880017344075
CHEMBL1917902,active,5.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)C1=O,642.8410000000001,4.0279000000000025,4,6,8.301029995663981
CHEMBL1914472,active,2.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)C1=O,678.8209999999999,4.3061000000000025,4,6,8.698970004336019
CHEMBL1917902,active,11.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)C1=O,642.8410000000001,4.0279000000000025,4,6,7.958607314841775
CHEMBL1914472,active,3.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)C1=O,678.8209999999999,4.3061000000000025,4,6,8.522878745280337
CHEMBL1917903,intermediate,110.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3ccccc3CN2)C1=O,660.8059999999999,4.222200000000003,4,5,6.958607314841775
CHEMBL1917905,active,10.0,CC(=O)N[C@]1(CC(C)C)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3ccccc3CN2)C1=O,660.8059999999999,4.222200000000003,4,5,8.0
CHEMBL1917906,intermediate,140.0,CCCOc1cccc2c1CNC([C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)[C@H](CCc1ccccc1)N1CC[C@](NC(C)=O)(C(C)CC)C1=O)C2,718.8859999999997,5.011000000000005,4,6,6.853871964321762
CHEMBL1917907,active,20.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C2Cc3cccc(OC)c3CN2)C1=O,690.8319999999999,4.230800000000003,4,6,7.698970004336019
CHEMBL1915987,inactive,1400.0,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)C1=O,603.7540000000001,5.107600000000004,3,4,5.853871964321762
CHEMBL1915988,intermediate,720.0,CCCC[C@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)C1=O,513.6290000000002,3.4947000000000017,3,4,6.142667503568731
CHEMBL1917912,active,15.0,CCCS[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@](NC(C)=O)(C(C)CC)C2=O)C1,672.883,4.381400000000003,4,6,7.823908740944319
CHEMBL1917913,active,5.0,CCCS(=O)(=O)[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@](NC(C)=O)(C(C)CC)C2=O)C1,704.8809999999997,3.0630000000000024,4,7,8.301029995663981
CHEMBL1917914,active,45.0,CCCS(=O)(=O)[C@@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@](NC(C)=O)(C(C)CC)C2=O)C1,704.8809999999997,3.0630000000000024,4,7,7.346787486224656
CHEMBL1917915,active,68.0,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](S(=O)(=O)CCC)CN2)cc(-c2ncco2)c1,660.7840000000001,4.139300000000003,3,8,7.167491087293763
CHEMBL1917916,active,12.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](S(=O)(=O)c3ccccc3)CN2)C1=O,738.898,3.712100000000002,4,7,7.920818753952375
CHEMBL1914607,active,3.0,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](S(=O)(=O)Cc3ccc(F)cc3)CN2)C1=O,770.915,3.992300000000003,4,7,8.522878745280337
CHEMBL1914608,intermediate,330.0,CCCC[C@@H]1CCN([C@@H](C)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](S(=O)(=O)CCC)CN2)C1=O,557.7040000000002,2.3354999999999997,3,6,6.481486060122113
CHEMBL1916315,inactive,14200.0,C[C@H](CC(=O)[C@@]1([C@H](C)C(=O)O)CO1)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@@H](OC(=O)CC(=O)O)C(C)(C)[C@@H]1CC3,586.7660000000002,6.2072000000000065,2,6,4.847711655616943
CHEMBL1923700,inactive,1080.0,C[C@H](NC(=O)c1cc(-c2nc3ccccc3[nH]2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,448.5480000000002,4.116700000000003,2,4,5.966576244513051
CHEMBL1923701,intermediate,545.0,COc1ccc2[nH]c(-c3cc(C(=O)N[C@@H](C)c4ccccc4)cc(N(C)S(C)(=O)=O)c3)nc2c1,478.5740000000002,4.125300000000003,2,5,6.2636034977233574
CHEMBL1923702,intermediate,786.0,C[C@H](NC(=O)c1cc(-c2nc3cc(F)ccc3[nH]2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,466.5380000000002,4.255800000000003,2,4,6.104577453960592
CHEMBL1923703,intermediate,315.0,C[C@H](NC(=O)c1cc(-c2ncc(-c3ccccc3)[nH]2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,474.5860000000002,4.630500000000004,2,4,6.501689446210399
CHEMBL1923704,active,77.0,COc1cccc(-c2cnc(-c3cc(C(=O)N[C@@H](C)c4ccccc4)cc(N(C)S(C)(=O)=O)c3)[nH]2)c1,504.61200000000014,4.639100000000003,2,5,7.113509274827518
CHEMBL1923705,intermediate,187.0,C[C@H](NC(=O)c1cc(-c2ncc(-c3cccc(F)c3)[nH]2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,492.57600000000014,4.769600000000003,2,4,6.728158393463501
CHEMBL1923706,inactive,5511.0,CC(C)(C)Nc1c(-c2ccc(-c3nc4ccccc4[nH]3)cc2)nc2ccccn12,381.48300000000006,5.755000000000005,2,4,5.25876958897453
CHEMBL1923707,inactive,2479.0,CC(C)(C)Nc1c(-c2ccc(-c3nc4ccc(F)cc4[nH]3)cc2)nc2ccccn12,399.47300000000007,5.894100000000004,2,4,5.605723473232178
CHEMBL1923708,inactive,2241.0,COc1ccc2nc(-c3ccc(-c4nc5ccccn5c4NC(C)(C)C)cc3)[nH]c2c1,411.5090000000001,5.763600000000005,2,5,5.6495581434649385
CHEMBL1923709,intermediate,514.0,CC(C)(C)Nc1c(-c2cccc(-c3nc4ccccc4[nH]3)c2)nc2ccccn12,381.48300000000006,5.755000000000005,2,4,6.289036881004725
CHEMBL1923749,intermediate,312.0,CC(C)(C)Nc1c(-c2cccc(-c3nc4ccc(F)cc4[nH]3)c2)nc2ccccn12,399.47300000000007,5.894100000000004,2,4,6.505845405981557
CHEMBL1923750,intermediate,178.0,COc1ccc2nc(-c3cccc(-c4nc5ccccn5c4NC(C)(C)C)c3)[nH]c2c1,411.5090000000001,5.763600000000005,2,5,6.749579997691106
CHEMBL1923751,intermediate,961.0,c1cc(-c2cn3ccccc3n2)cc(-c2nc3ccccc3[nH]2)c1,310.36,4.544600000000003,1,3,6.017276612331455
CHEMBL1923752,active,35.0,Fc1ccc2nc(-c3cccc(-c4cn5ccccc5n4)c3)[nH]c2c1,328.3500000000001,4.683700000000003,1,3,7.455931955649724
CHEMBL1923753,active,26.0,COc1ccc2nc(-c3cccc(-c4cn5ccccc5n4)c3)[nH]c2c1,340.3860000000001,4.553200000000003,1,4,7.585026652029182
CHEMBL1923754,active,18.0,Fc1ccc2nc(-c3cccc(-c4cn5ccc(F)cc5n4)c3)[nH]c2c1,346.34000000000003,4.822800000000003,1,3,7.7447274948966935
CHEMBL1923158,intermediate,447.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,6.349692476868063
CHEMBL1923159,inactive,30000.0,CN1CC(N)=N[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,4.522878745280337
CHEMBL1923160,intermediate,324.0,CN1CC(N)=N[C@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,6.489454989793388
CHEMBL1923294,intermediate,813.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C#N)cn3)c2)C1=O,362.39300000000014,1.2499800000000003,2,6,6.089909454405932
CHEMBL1923295,inactive,1380.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)C1=O,405.3800000000001,2.397100000000001,2,5,5.860120913598763
CHEMBL1923296,inactive,7079.0,Cc1cnc(C(=O)Nc2cccc(C3(C)N=C(N)CN(C)C3=O)c2)cn1,352.3980000000001,1.0817199999999993,2,6,5.15002808767115
CHEMBL1921816,intermediate,550.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,6.259637310505756
CHEMBL1921816,inactive,30000.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,4.522878745280337
CHEMBL1921816,intermediate,295.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,6.530177984021837
CHEMBL1923297,inactive,30000.0,CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,389.8180000000001,2.1708,2,5,4.522878745280337
CHEMBL1923297,active,40.0,CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,389.8180000000001,2.1708,2,5,7.3979400086720375
CHEMBL1923158,active,98.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,7.008773924307505
CHEMBL1923159,inactive,10000.0,CN1CC(N)=N[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,5.0
CHEMBL1923160,active,36.0,CN1CC(N)=N[C@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,7.443697499232712
CHEMBL1923294,intermediate,186.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C#N)cn3)c2)C1=O,362.39300000000014,1.2499800000000003,2,6,6.730487055782084
CHEMBL1923295,active,68.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)C1=O,405.3800000000001,2.397100000000001,2,5,7.167491087293763
CHEMBL1923296,inactive,1259.0,Cc1cnc(C(=O)Nc2cccc(C3(C)N=C(N)CN(C)C3=O)c2)cn1,352.3980000000001,1.0817199999999993,2,6,5.899974269892137
CHEMBL1921816,intermediate,115.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,6.939302159646388
CHEMBL1921816,inactive,10000.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,5.0
CHEMBL1921816,active,83.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,7.080921907623926
CHEMBL1923297,inactive,10000.0,CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,389.8180000000001,2.1708,2,5,5.0
CHEMBL1923297,active,28.0,CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,389.8180000000001,2.1708,2,5,7.552841968657781
CHEMBL1923158,active,78.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,7.107905397309519
CHEMBL1923159,inactive,10000.0,CN1CC(N)=N[C@@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,5.0
CHEMBL1923160,active,37.0,CN1CC(N)=N[C@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,371.8280000000001,2.0317,2,5,7.431798275933005
CHEMBL1923294,intermediate,151.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C#N)cn3)c2)C1=O,362.39300000000014,1.2499800000000003,2,6,6.82102305270683
CHEMBL1923295,active,79.0,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)C1=O,405.3800000000001,2.397100000000001,2,5,7.102372908709558
CHEMBL1923296,inactive,1148.0,Cc1cnc(C(=O)Nc2cccc(C3(C)N=C(N)CN(C)C3=O)c2)cn1,352.3980000000001,1.0817199999999993,2,6,5.940058111938045
CHEMBL1921816,intermediate,107.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,6.97061622231479
CHEMBL1921816,inactive,10000.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,5.0
CHEMBL1921816,active,85.0,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,371.8280000000001,2.0317,2,5,7.070581074285707
CHEMBL1923297,inactive,10000.0,CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,389.8180000000001,2.1708,2,5,5.0
CHEMBL1923297,active,25.0,CN1CC(C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,389.8180000000001,2.1708,2,5,7.6020599913279625
CHEMBL1929417,active,11.0,NC1=Nc2ccc(Oc3ccccc3)cc2CN1CCC(=O)NC1C2CC3CC(C2)CC1C3,444.5790000000003,4.571700000000004,2,5,7.958607314841775
CHEMBL78946,active,19.11,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,893.0050000000001,-1.736100000000004,12,12,7.7187393129449875
CHEMBL1927636,intermediate,164.5,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,921.0590000000001,-1.1000000000000039,12,12,6.783834097714007
CHEMBL1927635,active,45.5,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,907.032,-1.3460000000000052,12,12,7.341988603342887
CHEMBL378225,active,10.0,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,578.7350000000002,3.027400000000002,4,6,8.0
CHEMBL1933459,inactive,5950.0,Nc1nc(Cc2ccc(-c3cccc4oc5ccccc5c34)cc2)cn1Cc1ccccc1Cl,463.9680000000002,7.324200000000006,1,4,5.22548303427145
CHEMBL1933457,inactive,5590.0,Nc1nc(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cn1Cc1cc(F)cc(F)c1,443.4190000000001,6.068400000000004,1,3,5.252588192113577
CHEMBL1933456,inactive,7320.0,COc1cc(OC)cc(-c2ccc(Cc3cn(Cc4cc(F)cc(F)c4)c(N)n3)cc2)c1,435.47400000000005,5.066800000000004,1,5,5.135488918941608
CHEMBL1933455,inactive,7400.0,COc1cc(OC)cc(-c2ccc(Cc3cn(Cc4ccc(F)cc4)c(N)n3)cc2)c1,417.48400000000004,4.927700000000003,1,5,5.130768280269024
CHEMBL6466,inactive,500000.0,O=c1ccc2ccccc2o1,146.14499999999998,1.793,0,2,3.3010299956639813
CHEMBL51628,inactive,500000.0,O=c1ccc2ccc(O)cc2o1,162.14399999999998,1.4986,1,3,3.3010299956639813
CHEMBL49732,inactive,500000.0,COc1ccc2ccc(=O)oc2c1,176.17099999999996,1.8016,0,3,3.3010299956639813
